,房间号,座位号,热舒适（1为舒适，-1为不舒适）,热偏好（1为喜欢偏冷，2为喜欢中性环境，3为喜欢偏热环境）,年龄,身高,体重,人员编码（每人唯一）,gender（1为男，-1为女）,记录时间,室内温度,室内相对湿度,bmi（身体质量指数）
870,224,4,-1,1,23,160,50,3118305488,-1,2019/7/26 12:08,26.4,56.4,19.53125
871,224,4,1,2,23,160,50,3118305488,-1,2019/7/26 11:32,26.4,57.02,19.53125
872,224,4,1,2,23,160,50,3118305488,-1,2019/7/26 11:01,26.3,57.65,19.53125
873,224,4,1,2,23,160,50,3118305488,-1,2019/7/26 10:38,26.2,57.33,19.53125
874,224,4,1,1,23,160,50,3118305488,-1,2019/7/26 10:10,26.1,56.95,19.53125
875,224,4,-1,1,23,160,50,3118305488,-1,2019/7/26 9:35,26.1,57.17,19.53125
876,217,2,-1,1,23,160,50,3118305488,-1,2019/7/25 17:03,26,50.13,19.53125
877,217,2,1,2,23,160,50,3118305488,-1,2019/7/25 16:32,25.8,51.35,19.53125
878,217,2,-1,1,23,160,50,3118305488,-1,2019/7/25 16:01,25.5,54.16,19.53125
879,217,3,-1,1,23,160,50,3118305488,-1,2019/7/28 11:00,24.7,56.53,19.53125
880,217,3,1,2,23,160,50,3118305488,-1,2019/7/28 10:01,24.1,56.78,19.53125
881,202,2,1,1,23,160,50,3118305488,-1,2019/7/30 15:30,25.2,59.38,19.53125
882,217,3,-1,1,23,160,50,3118305488,-1,2019/7/28 11:30,26.1,62.11,19.53125
883,217,4,1,2,23,160,50,3118305488,-1,2019/7/29 16:31,25.2,50.23,19.53125
884,217,2,-1,3,23,160,50,3118305488,-1,2019/7/25 14:59,25,54.21,19.53125
885,202,2,-1,3,23,160,50,3118305488,-1,2019/7/30 17:33,25,56.03,19.53125
886,202,2,-1,1,23,160,50,3118305488,-1,2019/7/30 17:00,26.1,63.51,19.53125
887,202,2,-1,1,23,160,50,3118305488,-1,2019/7/30 16:32,25.9,62.26,19.53125
888,217,2,1,2,23,160,50,3118305488,-1,2019/7/30 15:30,26.8,46.97,19.53125
889,202,2,1,2,23,160,50,3118305488,-1,2019/7/30 14:59,24.2,57.65,19.53125
890,202,2,1,2,23,160,50,3118305488,-1,2019/7/30 12:01,25.2,57.13,19.53125
891,202,2,-1,3,23,160,50,3118305488,-1,2019/7/30 11:30,24.3,56.07,19.53125
892,202,2,-1,3,23,160,50,3118305488,-1,2019/7/30 11:00,24.4,55.57,19.53125
893,202,2,-1,3,23,160,50,3118305488,-1,2019/7/30 10:30,24.6,54.98,19.53125
894,202,2,1,2,23,160,50,3118305488,-1,2019/7/30 10:01,24.9,56.24,19.53125
895,202,2,1,2,23,160,50,3118305488,-1,2019/7/30 9:34,25.2,56.97,19.53125
896,217,4,-1,1,23,160,50,3118305488,-1,2019/7/29 17:31,26.6,53.22,19.53125
897,217,4,1,2,23,160,50,3118305488,-1,2019/7/29 17:02,26,51.52,19.53125
898,217,4,-1,1,23,160,50,3118305488,-1,2019/7/29 16:02,25.5,51.2,19.53125
899,217,3,-1,1,23,160,50,3118305488,-1,2019/7/28 12:00,26.8,64.98,19.53125
900,217,4,-1,1,23,160,50,3118305488,-1,2019/7/29 15:31,25.8,52.99,19.53125
901,217,4,-1,1,23,160,50,3118305488,-1,2019/7/29 15:03,24.6,51.44,19.53125
902,217,2,1,3,23,160,50,3118305488,-1,2019/7/29 12:00,26.1,51.9,19.53125
903,217,2,-1,3,23,160,50,3118305488,-1,2019/7/29 11:32,25.3,50.36,19.53125
904,217,2,1,3,23,160,50,3118305488,-1,2019/7/29 11:03,25.4,51.23,19.53125
905,217,2,-1,3,23,160,50,3118305488,-1,2019/7/29 10:38,25.5,50.3,19.53125
906,217,2,-1,3,23,160,50,3118305488,-1,2019/7/29 10:06,25.9,50.38,19.53125
907,217,2,-1,1,23,160,50,3118305488,-1,2019/7/29 9:36,26.2,50.77,19.53125
908,217,3,-1,3,23,160,50,3118305488,-1,2019/7/28 17:33,26.5,56.35,19.53125
909,217,3,-1,1,23,160,50,3118305488,-1,2019/7/28 17:01,26.6,56.74,19.53125
910,217,3,1,3,23,160,50,3118305488,-1,2019/7/28 16:39,26.7,57.36,19.53125
911,217,3,-1,1,23,160,50,3118305488,-1,2019/7/28 16:01,26.9,59.37,19.53125
912,217,3,-1,1,23,160,50,3118305488,-1,2019/7/28 15:30,27,60.39,19.53125
913,217,3,-1,3,23,160,50,3118305488,-1,2019/7/28 15:01,26.5,57.68,19.53125
914,217,2,1,2,23,160,50,3118305488,-1,2019/7/25 15:31,25.1,53.57,19.53125
915,224,4,-1,1,23,160,50,3118305488,-1,2019/7/26 16:17,24.5,54.99,19.53125
916,217,2,1,2,23,160,50,3118305488,-1,2019/7/25 11:58,25.4,63.15,19.53125
917,202,5,1,2,23,160,50,3118305488,-1,2019/7/17 17:31,24.6,52.93,19.53125
918,202,5,-1,3,23,160,50,3118305488,-1,2019/7/17 10:02,24.9,54.71,19.53125
919,202,5,1,2,23,160,50,3118305488,-1,2019/7/17 10:34,25.7,57.6,19.53125
920,202,5,1,2,23,160,50,3118305488,-1,2019/7/17 11:29,26.2,61.29,19.53125
921,202,5,1,2,23,160,50,3118305488,-1,2019/7/17 12:00,26.4,62.11,19.53125
922,202,5,1,2,23,160,50,3118305488,-1,2019/7/17 15:30,25.9,59.74,19.53125
923,202,5,-1,1,23,160,50,3118305488,-1,2019/7/17 16:01,26.2,61.67,19.53125
924,202,5,1,3,23,160,50,3118305488,-1,2019/7/17 16:31,25.2,54.72,19.53125
925,202,5,1,3,23,160,50,3118305488,-1,2019/7/17 17:01,24.9,54.99,19.53125
926,202,5,1,3,23,160,50,3118305488,-1,2019/7/17 17:59,24.3,54.45,19.53125
927,202,5,-1,3,23,160,50,3118305488,-1,2019/7/18 16:30,24.2,54.67,19.53125
928,202,5,1,1,23,160,50,3118305488,-1,2019/7/18 9:31,25.9,65.06,19.53125
929,202,5,1,3,23,160,50,3118305488,-1,2019/7/18 10:02,25.3,61.31,19.53125
930,202,5,-1,3,23,160,50,3118305488,-1,2019/7/18 10:31,25,60.56,19.53125
931,202,5,-1,3,23,160,50,3118305488,-1,2019/7/18 11:06,24.8,58.3,19.53125
932,202,5,-1,3,23,160,50,3118305488,-1,2019/7/18 11:33,24.4,56.72,19.53125
933,202,5,-1,3,23,160,50,3118305488,-1,2019/7/18 12:01,24,54.47,19.53125
934,202,5,1,3,23,160,50,3118305488,-1,2019/7/18 15:01,25.6,61.97,19.53125
935,202,5,1,2,23,160,50,3118305488,-1,2019/7/18 15:31,25,59.22,19.53125
936,202,5,1,2,23,160,50,3118305488,-1,2019/7/17 9:32,25.3,56.07,19.53125
937,217,2,1,2,23,160,50,3118305488,-1,2019/7/25 11:34,24.9,62.75,19.53125
938,217,3,1,1,23,160,50,3118305488,-1,2019/7/9 9:30,26.7,60.45,19.53125
939,217,3,-1,3,23,160,50,3118305488,-1,2019/7/9 10:00,25.6,52.43,19.53125
940,217,3,1,3,23,160,50,3118305488,-1,2019/7/9 10:33,25.7,56.98,19.53125
941,217,3,1,2,23,160,50,3118305488,-1,2019/7/9 11:00,26,59.47,19.53125
942,217,3,1,2,23,160,50,3118305488,-1,2019/7/9 11:30,26.6,58.12,19.53125
943,217,3,1,2,23,160,50,3118305488,-1,2019/7/9 12:00,26.9,56.82,19.53125
944,217,3,1,3,23,160,50,3118305488,-1,2019/7/9 15:03,26.1,54.33,19.53125
945,217,1,1,2,23,160,50,3118305488,-1,2019/7/9 15:30,26.4,55.3,19.53125
946,217,1,1,2,23,160,50,3118305488,-1,2019/7/9 16:00,26,49.58,19.53125
947,217,1,1,2,23,160,50,3118305488,-1,2019/7/9 16:30,25.9,49.45,19.53125
948,217,1,1,2,23,160,50,3118305488,-1,2019/7/9 17:00,26,48.26,19.53125
949,217,1,1,2,23,160,50,3118305488,-1,2019/7/9 17:30,25.6,46.87,19.53125
950,202,5,-1,3,23,160,50,3118305488,-1,2019/7/18 16:01,24.4,54.63,19.53125
951,202,5,-1,3,23,160,50,3118305488,-1,2019/7/18 17:00,25,56.66,19.53125
952,217,2,-1,3,23,160,50,3118305488,-1,2019/7/25 11:06,24.1,62.54,19.53125
953,217,2,1,1,23,160,50,3118305488,-1,2019/7/23 17:59,25.8,49.32,19.53125
954,202,1,1,2,23,160,50,3118305488,-1,2019/7/24 9:43,24.4,55.95,19.53125
955,202,1,1,2,23,160,50,3118305488,-1,2019/7/24 10:00,24.3,55.88,19.53125
956,202,1,1,3,23,160,50,3118305488,-1,2019/7/24 10:30,24.1,55.49,19.53125
957,202,1,-1,3,23,160,50,3118305488,-1,2019/7/24 11:00,23.9,55.05,19.53125
958,202,1,-1,3,23,160,50,3118305488,-1,2019/7/24 11:30,23.8,55.44,19.53125
959,202,1,1,2,23,160,50,3118305488,-1,2019/7/24 12:16,24.9,57.97,19.53125
960,202,1,1,1,23,160,50,3118305488,-1,2019/7/24 15:02,24.4,56.76,19.53125
961,202,1,1,2,23,160,50,3118305488,-1,2019/7/24 15:29,25.2,58.78,19.53125
962,217,2,1,2,23,160,50,3118305488,-1,2019/7/23 16:32,25.5,51.18,19.53125
963,202,1,-1,1,23,160,50,3118305488,-1,2019/7/24 16:00,25.5,61.01,19.53125
964,202,1,1,3,23,160,50,3118305488,-1,2019/7/24 16:32,24.7,55.87,19.53125
965,202,1,-1,1,23,160,50,3118305488,-1,2019/7/24 17:03,24.2,55.5,19.53125
966,202,1,-1,3,23,160,50,3118305488,-1,2019/7/24 17:30,24.1,54.78,19.53125
967,217,2,-1,3,23,160,50,3118305488,-1,2019/7/25 9:33,22.7,56.39,19.53125
968,217,2,-1,3,23,160,50,3118305488,-1,2019/7/25 10:03,23,55.69,19.53125
969,217,2,-1,3,23,160,50,3118305488,-1,2019/7/25 10:33,23.5,62.37,19.53125
970,202,5,-1,3,23,160,50,3118305488,-1,2019/7/18 17:31,25.4,58.63,19.53125
971,217,2,1,1,23,160,50,3118305488,-1,2019/7/23 17:40,25.7,49.7,19.53125
972,217,2,1,2,23,160,50,3118305488,-1,2019/7/23 17:03,25.6,50.18,19.53125
973,224,4,1,2,23,160,50,3118305488,-1,2019/7/19 16:31,26.1,59.82,19.53125
974,217,2,-1,1,23,160,50,3118305488,-1,2019/7/23 16:02,25.4,51.79,19.53125
975,224,4,-1,3,23,160,50,3118305488,-1,2019/7/19 10:31,24,56.66,19.53125
976,224,4,1,3,23,160,50,3118305488,-1,2019/7/19 11:01,25.6,59.38,19.53125
977,224,4,1,3,23,160,50,3118305488,-1,2019/7/19 11:30,26.1,60.44,19.53125
978,224,4,1,2,23,160,50,3118305488,-1,2019/7/19 12:00,26.4,60.97,19.53125
979,224,4,1,2,23,160,50,3118305488,-1,2019/7/19 15:00,23.9,55.85,19.53125
980,224,4,1,2,23,160,50,3118305488,-1,2019/7/19 15:30,23.9,57.08,19.53125
981,224,4,1,2,23,160,50,3118305488,-1,2019/7/19 16:03,25.5,58.63,19.53125
982,224,4,-1,1,23,160,50,3118305488,-1,2019/7/19 17:03,26.5,60.89,19.53125
983,224,4,1,1,23,160,50,3118305488,-1,2019/7/19 17:33,26.8,61.38,19.53125
984,217,2,-1,3,23,160,50,3118305488,-1,2019/7/23 10:31,23.9,54.42,19.53125
985,217,2,1,1,23,160,50,3118305488,-1,2019/7/23 11:05,25.1,56.82,19.53125
986,217,2,1,1,23,160,50,3118305488,-1,2019/7/23 11:30,25.7,57.65,19.53125
987,217,2,1,2,23,160,50,3118305488,-1,2019/7/23 12:01,26.2,58.56,19.53125
988,224,4,1,3,23,160,50,3118305488,-1,2019/7/19 9:31,24.9,61.15,19.53125
989,217,2,1,2,23,160,50,3118305488,-1,2019/7/23 15:02,25.1,51.33,19.53125
990,217,2,1,2,23,160,50,3118305488,-1,2019/7/23 15:31,25.5,51.94,19.53125
991,224,4,-1,3,23,160,50,3118305488,-1,2019/7/19 10:00,24.3,55.74,19.53125
992,217,1,1,2,23,164,47,3118305457,-1,2019/7/11 12:02,27.2,59.41,17.47471743
993,217,1,1,3,23,164,47,3118305457,-1,2019/7/11 15:32,25.3,49.58,17.47471743
994,217,1,1,1,23,164,47,3118305457,-1,2019/7/11 11:32,27.1,55.99,17.47471743
995,217,1,1,3,23,164,47,3118305457,-1,2019/7/11 15:02,25.5,48.96,17.47471743
996,224,3,1,2,23,164,47,3118305457,-1,2019/7/17 9:32,25.7,61.52,17.47471743
997,217,1,1,2,23,164,47,3118305457,-1,2019/7/11 16:02,26.2,58.04,17.47471743
998,217,1,1,2,23,164,47,3118305457,-1,2019/7/11 16:32,26.6,57.65,17.47471743
999,217,1,1,2,23,164,47,3118305457,-1,2019/7/11 17:02,26.8,57.61,17.47471743
1000,217,1,1,2,23,164,47,3118305457,-1,2019/7/11 17:32,27.1,57.25,17.47471743
1001,224,1,1,1,23,164,47,3118305457,-1,2019/7/17 9:24,25.7,61.26,17.47471743
1002,217,1,1,2,23,164,47,3118305457,-1,2019/7/11 10:31,26.3,53.94,17.47471743
1003,217,1,1,2,23,164,47,3118305457,-1,2019/7/11 11:01,26.9,55.63,17.47471743
1004,217,1,-1,3,23,164,47,3118305457,-1,2019/7/11 10:01,25.2,51.43,17.47471743
1005,217,1,1,2,23,164,47,3118305457,-1,2019/7/11 9:30,25.5,53.65,17.47471743
1006,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 10:02,25.4,60,17.47471743
1007,217,2,1,2,23,164,47,3118305457,-1,2019/7/9 17:44,26,49.18,17.47471743
1008,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 9:54,25.4,60.46,17.47471743
1009,202,1,-1,1,23,164,47,3118305457,-1,2019/7/18 14:51,25.5,60.89,17.47471743
1010,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 10:27,24.7,55.93,17.47471743
1011,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 10:32,24.6,56.27,17.47471743
1012,217,2,1,1,23,164,47,3118305457,-1,2019/7/9 16:33,26,49.34,17.47471743
1013,217,4,1,2,23,164,47,3118305457,-1,2019/7/19 9:30,25.4,55.01,17.47471743
1014,202,1,1,2,23,164,47,3118305457,-1,2019/7/18 17:32,25.4,58.62,17.47471743
1015,202,1,1,2,23,164,47,3118305457,-1,2019/7/18 17:02,25,56.79,17.47471743
1016,202,1,-1,3,23,164,47,3118305457,-1,2019/7/18 16:30,24.2,54.67,17.47471743
1017,202,1,1,2,23,164,47,3118305457,-1,2019/7/18 16:02,24.4,54.2,17.47471743
1018,202,1,1,2,23,164,47,3118305457,-1,2019/7/18 15:29,25.1,59.59,17.47471743
1019,202,1,-1,1,23,164,47,3118305457,-1,2019/7/18 15:00,25.6,61.4,17.47471743
1020,202,1,1,2,23,164,47,3118305457,-1,2019/7/18 11:43,24.3,55.88,17.47471743
1021,202,1,1,2,23,164,47,3118305457,-1,2019/7/18 11:34,24.4,56.56,17.47471743
1022,202,1,1,2,23,164,47,3118305457,-1,2019/7/18 11:00,24.9,59.73,17.47471743
1023,202,1,1,2,23,164,47,3118305457,-1,2019/7/18 10:02,25.3,61.31,17.47471743
1024,202,1,-1,1,23,164,47,3118305457,-1,2019/7/18 9:32,25.9,64.75,17.47471743
1025,224,4,-1,1,23,164,47,3118305457,-1,2019/7/17 17:28,26.1,60.81,17.47471743
1026,224,4,-1,1,23,164,47,3118305457,-1,2019/7/17 16:57,25.6,58.96,17.47471743
1027,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 16:27,24.2,54.31,17.47471743
1028,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 15:57,24.4,55.3,17.47471743
1029,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 15:27,24.6,55.69,17.47471743
1030,224,4,-1,1,23,164,47,3118305457,-1,2019/7/17 14:59,25,59.21,17.47471743
1031,224,4,1,1,23,164,47,3118305457,-1,2019/7/17 12:03,26.6,64.32,17.47471743
1032,224,4,1,1,23,164,47,3118305457,-1,2019/7/17 12:00,26.5,64.54,17.47471743
1033,224,4,1,1,23,164,47,3118305457,-1,2019/7/17 11:32,25.9,65.7,17.47471743
1034,224,4,1,1,23,164,47,3118305457,-1,2019/7/17 11:30,25.8,65.89,17.47471743
1035,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 11:02,24.4,57.55,17.47471743
1036,224,4,1,2,23,164,47,3118305457,-1,2019/7/17 10:57,24.4,56.17,17.47471743
1037,217,2,1,1,23,164,47,3118305457,-1,2019/7/9 17:04,26,47.94,17.47471743
1038,217,1,1,2,23,164,47,3118305457,-1,2019/7/29 15:30,25.7,53.05,17.47471743
1039,217,2,1,1,23,164,47,3118305457,-1,2019/7/9 16:03,25.9,49.6,17.47471743
1040,217,2,-1,1,23,164,47,3118305457,-1,2019/7/9 15:33,26.4,54.93,17.47471743
1041,224,2,1,2,23,164,47,3118305457,-1,2019/7/3 17:06,,,17.47471743
1042,224,2,1,2,23,164,47,3118305457,-1,2019/7/3 17:06,,,17.47471743
1043,224,2,1,2,23,164,47,3118305457,-1,2019/7/3 16:36,,,17.47471743
1044,224,2,-1,3,23,164,47,3118305457,-1,2019/7/3 16:05,,,17.47471743
1045,224,2,-1,3,23,164,47,3118305457,-1,2019/7/3 15:35,,,17.47471743
1046,224,2,-1,3,23,164,47,3118305457,-1,2019/7/3 15:05,,,17.47471743
1047,217,1,1,3,23,164,47,3118305457,-1,2019/7/29 11:24,25.3,50.46,17.47471743
1048,217,1,-1,3,23,164,47,3118305457,-1,2019/7/29 11:39,25.3,50.15,17.47471743
1049,217,1,1,1,23,164,47,3118305457,-1,2019/7/29 12:01,26.1,51.99,17.47471743
1050,217,1,-1,3,23,164,47,3118305457,-1,2019/7/29 15:02,24.6,51.5,17.47471743
1051,217,4,1,2,23,164,47,3118305457,-1,2019/7/19 10:30,24.9,51.08,17.47471743
1052,217,1,1,2,23,164,47,3118305457,-1,2019/7/29 16:00,25.5,51.25,17.47471743
1053,217,1,1,3,23,164,47,3118305457,-1,2019/7/29 16:30,25.2,50.11,17.47471743
1054,217,1,-1,3,23,164,47,3118305457,-1,2019/7/29 16:40,25.1,49.78,17.47471743
1055,217,1,-1,1,23,164,47,3118305457,-1,2019/7/29 17:01,26,51.44,17.47471743
1056,217,1,1,1,23,164,47,3118305457,-1,2019/7/29 17:31,26.6,53.22,17.47471743
1057,217,1,1,2,23,164,47,3118305457,-1,2019/7/30 9:33,25.2,53.69,17.47471743
1058,202,1,1,2,23,164,47,3118305457,-1,2019/7/30 10:00,24.9,56.26,17.47471743
1059,202,1,1,2,23,164,47,3118305457,-1,2019/7/30 10:30,24.6,54.98,17.47471743
1060,202,1,1,2,23,164,47,3118305457,-1,2019/7/30 11:00,24.4,55.57,17.47471743
1061,202,1,1,2,23,164,47,3118305457,-1,2019/7/30 11:30,24.3,56.07,17.47471743
1062,202,1,1,1,23,164,47,3118305457,-1,2019/7/30 12:03,25.2,57.21,17.47471743
1063,202,1,1,2,23,164,47,3118305457,-1,2019/7/30 14:59,24.2,57.65,17.47471743
1064,202,1,-1,1,23,164,47,3118305457,-1,2019/7/30 15:18,24.9,58.66,17.47471743
1065,202,1,-1,1,23,164,47,3118305457,-1,2019/7/30 15:30,25.2,59.38,17.47471743
1066,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 9:40,24.4,58.54,17.47471743
1067,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 10:13,24.1,57.44,17.47471743
1068,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 10:43,24.2,58.1,17.47471743
1069,202,1,1,2,23,164,47,3118305457,-1,2019/7/5 15:16,25.1,55.21,17.47471743
1070,217,2,1,2,23,164,47,3118305457,-1,2019/7/9 15:02,26.1,54.16,17.47471743
1071,217,2,-1,1,23,164,47,3118305457,-1,2019/7/9 12:05,26.9,57.05,17.47471743
1072,217,2,1,2,23,164,47,3118305457,-1,2019/7/9 11:34,26.6,57.97,17.47471743
1073,217,2,1,2,23,164,47,3118305457,-1,2019/7/9 11:04,26.1,59.16,17.47471743
1074,217,2,-1,3,23,164,47,3118305457,-1,2019/7/9 10:33,25.7,56.98,17.47471743
1075,217,2,-1,3,23,164,47,3118305457,-1,2019/7/9 10:03,25.6,52.76,17.47471743
1076,217,2,-1,1,23,164,47,3118305457,-1,2019/7/9 9:32,26.7,59.09,17.47471743
1077,202,1,1,2,23,164,47,3118305457,-1,2019/7/5 17:17,24.5,54.03,17.47471743
1078,202,1,1,2,23,164,47,3118305457,-1,2019/7/5 16:47,24.7,54.34,17.47471743
1079,202,1,1,2,23,164,47,3118305457,-1,2019/7/5 16:16,24.9,56.01,17.47471743
1080,202,1,1,2,23,164,47,3118305457,-1,2019/7/5 15:46,25,55.45,17.47471743
1081,202,1,-1,3,23,164,47,3118305457,-1,2019/7/5 11:02,23.9,52.28,17.47471743
1082,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 11:13,25,59.33,17.47471743
1083,202,1,-1,3,23,164,47,3118305457,-1,2019/7/5 10:32,24.2,51.89,17.47471743
1084,202,1,1,2,23,164,47,3118305457,-1,2019/7/5 10:02,24.4,51.93,17.47471743
1085,202,1,1,2,23,164,47,3118305457,-1,2019/7/5 9:32,25,53.69,17.47471743
1086,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 17:31,25.4,53.59,17.47471743
1087,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 17:01,25.1,53.44,17.47471743
1088,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 16:31,24.6,53.22,17.47471743
1089,202,1,1,3,23,164,47,3118305457,-1,2019/7/4 16:01,23.7,53.59,17.47471743
1090,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 15:30,23.7,53.98,17.47471743
1091,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 15:00,23.8,53.94,17.47471743
1092,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 12:13,25.6,59.84,17.47471743
1093,202,1,1,2,23,164,47,3118305457,-1,2019/7/4 11:43,25.3,59.9,17.47471743
1094,217,4,1,2,23,164,47,3118305457,-1,2019/7/19 10:00,25.1,52.52,17.47471743
1095,224,5,-1,1,23,164,47,3118305457,-1,2019/7/27 16:09,25.7,65.73,17.47471743
1096,217,4,1,2,23,164,47,3118305457,-1,2019/7/19 11:01,24.8,51.76,17.47471743
1097,224,3,-1,3,23,164,47,3118305457,-1,2019/7/26 17:51,24,57.53,17.47471743
1098,217,3,-1,3,23,164,47,3118305457,-1,2019/7/25 10:03,23,55.69,17.47471743
1099,217,3,1,3,23,164,47,3118305457,-1,2019/7/25 10:36,23.6,62.84,17.47471743
1100,217,3,1,3,23,164,47,3118305457,-1,2019/7/25 11:07,24.1,62.37,17.47471743
1101,217,3,1,2,23,164,47,3118305457,-1,2019/7/25 11:38,25,62.82,17.47471743
1102,217,3,-1,1,23,164,47,3118305457,-1,2019/7/25 12:13,25.6,63.19,17.47471743
1103,217,3,1,1,23,164,47,3118305457,-1,2019/7/25 14:59,25,54.21,17.47471743
1104,217,3,-1,1,23,164,47,3118305457,-1,2019/7/25 15:31,25.1,53.57,17.47471743
1105,217,3,1,2,23,164,47,3118305457,-1,2019/7/25 16:01,25.5,54.16,17.47471743
1106,217,3,1,2,23,164,47,3118305457,-1,2019/7/25 16:32,25.8,51.35,17.47471743
1107,217,3,-1,1,23,164,47,3118305457,-1,2019/7/25 17:03,26,50.13,17.47471743
1108,217,3,-1,1,23,164,47,3118305457,-1,2019/7/25 17:33,26.3,51.31,17.47471743
1109,224,3,1,2,23,164,47,3118305457,-1,2019/7/26 9:38,26.1,57.06,17.47471743
1110,224,3,-1,1,23,164,47,3118305457,-1,2019/7/26 10:08,26.1,57.16,17.47471743
1111,224,3,-1,1,23,164,47,3118305457,-1,2019/7/26 10:39,26.2,57.3,17.47471743
1112,217,4,1,2,23,164,47,3118305457,-1,2019/7/19 11:35,25.9,54.32,17.47471743
1113,224,3,1,2,23,164,47,3118305457,-1,2019/7/26 11:42,26.4,56.98,17.47471743
1114,224,3,-1,1,23,164,47,3118305457,-1,2019/7/26 12:12,26.3,56.92,17.47471743
1115,224,3,-1,1,23,164,47,3118305457,-1,2019/7/26 15:04,26.5,57.96,17.47471743
1116,224,3,1,1,23,164,47,3118305457,-1,2019/7/26 15:35,25.4,55.67,17.47471743
1117,224,3,1,2,23,164,47,3118305457,-1,2019/7/26 16:16,24.5,54.89,17.47471743
1118,224,3,1,2,23,164,47,3118305457,-1,2019/7/26 16:48,24.3,58.01,17.47471743
1119,217,3,-1,3,23,164,47,3118305457,-1,2019/7/25 9:32,22.7,56.34,17.47471743
1120,202,2,1,2,23,164,47,3118305457,-1,2019/7/24 17:43,24,54.71,17.47471743
1121,202,2,1,0,23,164,47,3118305457,-1,2019/7/24 17:13,24.2,55.46,17.47471743
1122,217,4,-1,1,23,164,47,3118305457,-1,2019/7/23 17:03,25.6,50.18,17.47471743
1123,202,1,-1,1,23,164,47,3118305457,-1,2019/7/30 16:32,25.9,62.26,17.47471743
1124,202,1,1,2,23,164,47,3118305457,-1,2019/7/30 17:33,25,56.03,17.47471743
1125,202,1,-1,1,23,164,47,3118305457,-1,2019/7/30 17:00,26.1,63.51,17.47471743
1126,217,4,1,2,23,164,47,3118305457,-1,2019/7/23 11:34,25.8,57.79,17.47471743
1127,217,4,-1,1,23,164,47,3118305457,-1,2019/7/23 12:05,26.1,57.81,17.47471743
1128,217,4,-1,1,23,164,47,3118305457,-1,2019/7/23 15:01,25.1,51.33,17.47471743
1129,217,4,-1,1,23,164,47,3118305457,-1,2019/7/23 15:31,25.5,51.94,17.47471743
1130,217,4,1,2,23,164,47,3118305457,-1,2019/7/23 16:01,25.4,51.77,17.47471743
1131,217,4,-1,1,23,164,47,3118305457,-1,2019/7/23 16:32,25.5,51.18,17.47471743
1132,217,4,-1,1,23,164,47,3118305457,-1,2019/7/23 17:40,25.7,49.7,17.47471743
1133,202,2,-1,1,23,164,47,3118305457,-1,2019/7/24 16:41,24.5,55.13,17.47471743
1134,202,2,1,2,23,164,47,3118305457,-1,2019/7/24 9:32,24.4,56.14,17.47471743
1135,202,2,1,2,23,164,47,3118305457,-1,2019/7/24 10:03,24.3,56.16,17.47471743
1136,202,2,1,2,23,164,47,3118305457,-1,2019/7/24 10:34,24.1,55.43,17.47471743
1137,202,2,-1,3,23,164,47,3118305457,-1,2019/7/24 11:04,24,55.25,17.47471743
1138,202,2,-1,3,23,164,47,3118305457,-1,2019/7/24 11:35,23.8,55.42,17.47471743
1139,202,2,-1,3,23,164,47,3118305457,-1,2019/7/24 12:16,24.9,57.97,17.47471743
1140,202,2,-1,1,23,164,47,3118305457,-1,2019/7/24 14:59,24.4,56.47,17.47471743
1141,202,2,-1,1,23,164,47,3118305457,-1,2019/7/24 15:37,25.3,59.39,17.47471743
1142,202,2,-1,1,23,164,47,3118305457,-1,2019/7/24 16:08,25.5,60.27,17.47471743
1143,224,3,1,3,23,164,47,3118305457,-1,2019/7/26 17:18,24.3,57.33,17.47471743
1144,224,3,1,2,23,164,47,3118305457,-1,2019/7/26 11:10,26.3,57.14,17.47471743
1145,224,5,1,1,23,164,47,3118305457,-1,2019/7/27 9:33,24.4,59.41,17.47471743
1146,217,2,1,2,23,164,47,3118305457,-1,2019/7/28 15:00,26.5,57.84,17.47471743
1147,217,2,-1,1,23,164,47,3118305457,-1,2019/7/28 15:31,27,60.29,17.47471743
1148,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 15:31,27,60.29,17.47471743
1149,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 16:06,26.9,58.72,17.47471743
1150,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 16:23,26.8,59.67,17.47471743
1151,217,1,-1,1,23,164,47,3118305457,-1,2019/7/28 16:23,26.8,59.67,17.47471743
